AssetClass,Key,Date,High,Low,Close,Volume
crypto,HBAR-USD,2026-09-19,0.08228,0.078279,0.081429,100495065
crypto,HBAR-USD,2026-09-20,0.089659,0.079554,0.08652,227054984
crypto,HBAR-USD,2026-09-21,0.093021,0.085181,0.09243,201406160
crypto,AVAX-USD,2026-09-19,10.1175,8.1972,10.0862,953737691
crypto,AVAX-USD,2026-09-20,11.4126,9.4805,11.3371,1483182294
crypto,AVAX-USD,2026-09-21,11.7624,10.9268,11.081,1158475008
crypto,SUI20947-USD,2026-09-19,0.88348,0.80783,0.85819,977805202
crypto,SUI20947-USD,2026-09-20,0.91522,0.81062,0.89713,1062989038
crypto,SUI20947-USD,2026-09-21,1.0523,0.89703,1.0194,2142209152
crypto,SHIB-USD,2026-09-19,0.000006,0.000005,0.000006,92537220
crypto,SHIB-USD,2026-09-20,0.000006,0.000005,0.000005,74695767
crypto,SHIB-USD,2026-09-21,0.0000060511,0.0000054736,0.00000588,149333968
crypto,NEAR-USD,2026-09-19,3.8815,3.4509,3.5873,1222447222
crypto,NEAR-USD,2026-09-20,4.2761,3.4333,4.1641,2051226100
crypto,NEAR-USD,2026-09-21,4.4349,4.0193,4.0936,2003713024
crypto,USDE29470-USD,2026-09-19,1,0.99962,0.99978,23347958
crypto,USDE29470-USD,2026-09-20,1.0001,0.99961,0.99993,14070337
crypto,USDE29470-USD,2026-09-21,1.0001,0.99958,0.99997,56090532
crypto,POL28321-USD,2026-09-19,0.1078,0.10273,0.10465,136001929
crypto,POL28321-USD,2026-09-20,0.10966,0.1032,0.1092,132137300
crypto,POL28321-USD,2026-09-21,0.11409,0.10612,0.11192,237998336
crypto,UNI7083-USD,2026-09-19,9.3625,8.4674,8.6566,1182896623
crypto,UNI7083-USD,2026-09-20,8.9263,8.5525,8.7372,780070529
crypto,UNI7083-USD,2026-09-21,9.2083,8.549,8.9283,1205952128
currency,DX-Y.NYB,2026-09-21,100.416,100.179,100.375,
currency,EURUSD=X,2026-09-21,1.1498,1.1471,1.1473,
currency,JPY=X,2026-09-21,157.529,156.57,157.407,
currency,GBPUSD=X,2026-09-21,1.34,1.3368,1.3371,
currency,CHF=X,2026-09-21,0.8239,0.8206,0.82091,
currency,AUDUSD=X,2026-09-21,0.71418,0.71149,0.71266,
currency,CAD=X,2026-09-21,1.4028,1.3974,1.4024,
currency,INR=X,2026-09-21,95.92,95.71,95.805,
currency,KRW=X,2026-09-21,1387.48,1369.48,1374,
currency,SEK=X,2026-09-21,9.8434,9.8041,9.8328,
currency,MXN=X,2026-09-21,17.2356,17.177,17.2091,
currency,NZDUSD=X,2026-09-21,0.57392,0.57159,0.57228,
currency,NOK=X,2026-09-21,9.4438,9.3795,9.4408,
currency,TWD=X,2026-09-21,31.858,31.69,31.707,
currency,BRL=X,2026-09-21,5.1478,5.1004,5.1102,
currency,ZAR=X,2026-09-21,16.3375,16.1956,16.2344,
currency,PLN=X,2026-09-21,3.8035,3.7837,3.7881,
currency,DKK=X,2026-09-21,6.5193,6.5024,6.5171,
currency,IDR=X,2026-09-21,17833,17735,17808,
currency,TRY=X,2026-09-21,48.8404,48.4625,48.7992,
currency,THB=X,2026-09-21,33.34,33.2,33.23,
currency,ILS=X,2026-09-21,3.0335,3.0084,3.0109,
currency,HUF=X,2026-09-21,317.592,314.78,314.98,
currency,CZK=X,2026-09-21,21.2411,21.142,21.193,
currency,CLP=X,2026-09-21,956.7,945.88,946.51,
currency,PHP=X,2026-09-21,62.924,62.691,62.694,
currency,COP=X,2026-09-21,3199.99,3160,3193.1001,
equity,INE002A01018,2026-09-21,1249.1,1232.5,1247.4,10007218
equity,INE397D01024,2026-09-21,1854.8,1822,1830.2,9716580
equity,INE040A01034,2026-09-21,742.65,729.05,739.5,35482683
equity,INE090A01021,2026-09-21,1352,1340.4,1345,5705598
equity,INE062A01020,2026-09-21,997.5,989.1,996,3590054
equity,INE467B01029,2026-09-21,2145,2075.3,2128.7,2330811
equity,INE296A01032,2026-09-21,1037.7,1021.3,1021.3,4170558
equity,INE018A01030,2026-09-21,3908.7,3883,3904.8,947371
equity,INE0J1Y01017,2026-09-21,402.2,396.05,400,7381704
equity,INE030A01027,2026-09-21,1966.6,1939,1947,864547
equity,INE009A01021,2026-09-21,1044.5,1030.3,1038.5,6074358
equity,INE044A01036,2026-09-21,1891.5,1832.2,1868.9,2534364
equity,INE280A01028,2026-09-21,4880,4780,4875,665067
equity,INE237A01036,2026-09-21,420.6,414.55,414.8,8470861
equity,INE814H01029,2026-09-21,210.55,205.38,206.55,11494497
equity,INE585B01010,2026-09-21,12229,12129,12153,339171
equity,INE423A01024,2026-09-21,3015.8999,2973,2975,782730
equity,INE238A01034,2026-09-21,1254.3,1242,1250,3680283
equity,INE101A01026,2026-09-21,3088,3055.3,3055.3,1056850
equity,INE742F01042,2026-09-21,1796.8,1766.7,1787.1,2317822
equity,INE860A01027,2026-09-21,1284.9,1237.3,1281,2751906
equity,INE481G01011,2026-09-21,11146,10983,11100,152231
equity,INE917I01010,2026-09-21,11533,11450,11460,93033
equity,INE154A01025,2026-09-21,267.95,263.55,267,8662786
equity,INE066F01020,2026-09-21,4888.8999,4825,4826,784570
equity,INE019A01038,2026-09-21,1287,1268.6,1268.6,942361
equity,INE733E01010,2026-09-21,328.75,324.85,326.4,5098202
equity,INE918I01026,2026-09-21,1864,1849.2,1849.8,269959
equity,INE758T01015,2026-09-21,336.5,326.85,335.9,20274532
equity,INE263A01024,2026-09-21,399.15,393.1,398.5,9754868
equity,INE213A01029,2026-09-21,236,232.32,235.63,6114044
equity,INE239A01024,2026-09-21,1390,1360,1385,573071
equity,INE522F01014,2026-09-21,415.4,410.45,414.7,3442984
equity,INE267A01025,2026-09-21,595,585.9,591.8,4306457
equity,INE752E01010,2026-09-21,269.05,266.1,266.1,6934502
equity,INE192R01011,2026-09-21,3814.6001,3732,3800.3999,647006
equity,INE721A01047,2026-09-21,1019,1005.3,1011.8,2189525
equity,INE021A01026,2026-09-21,2463.8,2440.3,2440.3,268147
equity,INE361B01024,2026-09-21,9461.5,9375.5,9410.5,380343
equity,INE081A01020,2026-09-21,186.87,183.34,183.4,9933718
equity,INE038A01020,2026-09-21,993.5,976,981.2,3348127
equity,INE047A01021,2026-09-21,3217.3,3166,3166,187000
equity,INE364U01010,2026-09-21,1332,1300.1,1303.6,644395
equity,INE066A01021,2026-09-21,7569.5,7490,7512.5,251852
equity,INE494B01023,2026-09-21,4208.1001,4155,4155,183197
equity,INE242A01010,2026-09-21,137.71,136.34,136.53,8616145
equity,INE343H01029,2026-09-21,19370,18730,19265,215492
equity,INE646L01027,2026-09-21,5030.5,4925,4941,447018
equity,INE685A01028,2026-09-21,4986.5,4848.5,4970,361244
equity,INE0V6F01027,2026-09-21,2178,2136.2,2144,379622
equity,INE123W01016,2026-09-21,1774.4,1734.3,1756,707336
equity,INE075A01022,2026-09-21,165.5,163.34,164.55,9282035
equity,INE931S01010,2026-09-21,1432.4,1397.6,1397.6,1943661
equity,INE1CDF01017,2026-09-21,422,411.75,413.05,9228590
equity,INE775A01035,2026-09-21,163.88,160.5,162.91,7264642
equity,INE271C01023,2026-09-21,660.95,644,660.25,3148346
equity,INE1TAE01010,2026-09-21,445.45,437.2,444.5,4676841
equity,INE318A01026,2026-09-21,1598,1573.2,1573.2,240443
equity,INE669E01016,2026-09-21,14.14,13.82,13.84,298632816
equity,INE976I01016,2026-09-21,351,341.05,343.7,1938288
equity,INE758E01017,2026-09-21,231.75,229.55,229.97,5862734
equity,INE117A01022,2026-09-21,7330,7221,7271,161482
equity,INE669C01036,2026-09-21,1560.6,1525.1,1558.5,970714
equity,INE121A01024,2026-09-21,1806,1763.5,1764,922958
equity,INE849A01020,2026-09-21,2836.8999,2801,2815.5,592996
equity,INE257A01026,2026-09-21,438.3,430.2,433.4,5111793
equity,INE346A01027,2026-09-21,3287,3179.1001,3207.8,424027
equity,INE692A01016,2026-09-21,178.87,177.03,178.09,4110898
equity,INE003A01024,2026-09-21,3919,3851.5,3887,196942
equity,INE07Y701011,2026-09-21,32595,31805,31870,64069
equity,INE067A01029,2026-09-21,919.75,903,910,2999705
equity,INE298A01020,2026-09-21,5135,5050,5067,281295
equity,INE118H01025,2026-09-21,3258,3085.1001,3161,6738927
equity,INE323A01026,2026-09-21,48180,47460,47565,15873
equity,INE200M01039,2026-09-21,431.15,422,425,4940296
equity,INE029A01011,2026-09-21,315.95,310.85,312.75,3153498
equity,INE214T01019,2026-09-21,4317,4190.5,4280,271418
equity,INE160A01022,2026-09-21,118.58,116.64,118,8624424
equity,INE455K01017,2026-09-21,8429,8331,8369.5,211821
equity,INE437A01024,2026-09-21,8974.5,8826.5,8912,209388
equity,INE118A01012,2026-09-21,11434,11227,11409,54157
equity,INE028A01039,2026-09-21,234.51,232.52,233.64,4397710
equity,INE216A01030,2026-09-21,5030.5,4991.5,5023,166876
equity,INE670K01029,2026-09-21,1150.7,1127,1138,451750
equity,INE0HOQ01053,2026-09-21,192.23,189.2,190.59,15975276
equity,INE956O01016,2026-09-21,698.3,682.1,683.85,44904580
equity,INE749A01030,2026-09-21,1143.5,1127.1,1130.6,708371
equity,INE795G01014,2026-09-21,565.9,551.65,559.4,2831490
equity,INE562A01011,2026-09-21,849.55,838.4,841,363123
equity,INE245A01021,2026-09-21,369.6,365.65,367.15,2875538
equity,INE134E01011,2026-09-21,348.05,342.6,344.75,9174012
equity,INE414G01012,2026-09-21,2874.2,2814,2854.2,433892
equity,INE155A01022,2026-09-21,303.8,299.1,301.65,8488497
equity,INE640G01020,2026-09-21,560.95,551.5,552.6,780698
equity,INE129A01019,2026-09-21,174.38,172.61,172.61,3734893
equity,INE476A01022,2026-09-21,123.99,122.95,123.7,5171600
equity,INE010B01027,2026-09-21,1173.5,1152.1,1161,864429
equity,INE059A01026,2026-09-21,1405.2,1378.3,1386.1,895131
equity,INE324D01010,2026-09-21,1693.9,1649,1656.3,668976
equity,INE1NPP01017,2026-09-21,3264,3184,3214.7,205501
equity,INE674K01013,2026-09-21,405.45,400.95,403.4,1591907
equity,INE200A01026,2026-09-21,4458.2998,4366.1001,4366.1001,207424
equity,INE053F01010,2026-09-21,81.7,80.16,80.22,5213459
equity,INE854D01024,2026-09-21,1411,1379.5,1397,773709
equity,INE982J01020,2026-09-21,1829.3,1792,1810,5052267
equity,INE205A01025,2026-09-21,264.5,259,260.5,6600043
equity,INE158A01026,2026-09-21,5425,5308,5419,355000
equity,INE196A01026,2026-09-21,829.75,804.25,824.4,1672296
equity,INE127D01025,2026-09-21,2456.2,2412.3999,2440,503235
equity,INE881D01027,2026-09-21,11787,10900,10911,565241
equity,INE776C01039,2026-09-21,101.28,98.15,98.7,27536721
equity,INE281B01032,2026-09-21,1839.8,1812.7,1824.6,229204
equity,INE053A01029,2026-09-21,755,741,745,2983659
equity,INE079A01024,2026-09-21,395.95,389.1,390.75,1048624
equity,INE192A01025,2026-09-21,1015.5,997.2,1000.6,688026
equity,INE249Z01020,2026-09-21,2278,2222.1001,2232,639638
equity,INE947Q01028,2026-09-21,2023.5,1963.8,2017.5,2170267
equity,INE121J01017,2026-09-21,380.7,374.25,377.65,1695335
equity,INE208A01029,2026-09-21,163.19,160.87,161.75,7883370
equity,INE121E01018,2026-09-21,522.15,514.55,517,1672819
equity,INE008A01015,2026-09-21,84.73,82.2,83.06,9995146
equity,INE0VDM01015,2026-09-21,221.2,216,219.15,10943685
equity,INE326A01037,2026-09-21,2129,2080,2124.5,429137
equity,INE634S01028,2026-09-21,2452,2303,2437.8,1342757
equity,INE089A01031,2026-09-21,1211.9,1185,1198.3,1718834
equity,INE406A01037,2026-09-21,1738.9,1706.4,1713.4,902487
equity,INE027H01010,2026-09-21,1072.6,1050.6,1066.6,965254
equity,INE459N01021,2026-09-21,751.3,733.2,747.15,482247
equity,INE388Y01029,2026-09-21,337.55,323.95,336,4082160
equity,INE465A01025,2026-09-21,1981.8,1942.2,1968.9,685946
equity,INE102D01028,2026-09-21,891,866.1,867.5,975825
equity,INE262H01021,2026-09-21,5458,5380.5,5449,352582
equity,INE591G01025,2026-09-21,1819.4,1791,1814,1932416
equity,INE935N01020,2026-09-21,13415,13125,13350,219611
equity,INE070A01015,2026-09-21,22700,22355,22550,34945
equity,INE663F01032,2026-09-21,1305.3,1251.4,1296.4,1697517
equity,INE417T01026,2026-09-21,1804.4,1745,1793,814918
equity,INE171A01029,2026-09-21,335.35,328.8,332,4137418
equity,INE020B01018,2026-09-21,313.45,310.2,310.2,3372052
equity,INE745G01043,2026-09-21,3268,3155.5,3209,1267161
equity,INE114A01011,2026-09-21,179.8,175.1,177.3,7044243
equity,INE949L01017,2026-09-21,1046.8,1037.2,1038,704386
equity,INE274J01014,2026-09-21,482.3,475,478.35,830047
equity,INE498L01015,2026-09-21,311.25,306.3,307.8,2617760
equity,INE095A01012,2026-09-21,966,956,956,588104
equity,INE880J01026,2026-09-21,350.95,345.95,349.6,4303920
equity,INE848E01016,2026-09-21,76.69,75.54,75.8,10406252
equity,INE00H001014,2026-09-21,281.85,271.15,272.7,20354755
equity,INE094A01015,2026-09-21,359.85,355.5,357.6,1629936
equity,INE377N01017,2026-09-21,2553.6001,2495,2499,492008
equity,INE647A01010,2026-09-21,2563,2530.8999,2540,103302
equity,INE765G01017,2026-09-21,1514.5,1459.9,1509.1,1427947
equity,INE0ONG01011,2026-09-21,91.45,88.07,91.26,3954703
equity,INE343G01021,2026-09-21,1546.4,1512.1,1522,101028
equity,INE092T01019,2026-09-21,86.55,85.2,85.8,20239022
equity,INE584A01023,2026-09-21,80.85,79.8,79.8,8513163
equity,INE298J01013,2026-09-21,1158,1135.1,1146.7,654535
equity,INE372A01015,2026-09-21,19128,18548,18945,122426
equity,INE176B01034,2026-09-21,1113.4,1100.5,1103.1,647751
equity,INE405E01023,2026-09-21,1259.9,1220.7,1227.5,716308
equity,INE726G01019,2026-09-21,500,491.05,493,997211
equity,INE528G01035,2026-09-21,23.28,22.93,23.17,52755958
equity,INE211B01039,2026-09-21,1942,1899.9,1929,344969
equity,INE377Y01014,2026-09-21,85.47,83.84,83.98,2158279
equity,INE935A01035,2026-09-21,2473.6001,2424,2450,405696
equity,INE139A01034,2026-09-21,357.4,351.55,352.5,2961381
equity,INE914M01019,2026-09-21,770.5,753.2,756.75,610419
equity,INE811K01011,2026-09-21,1478,1442.2,1474,294871
equity,INE191B01025,2026-09-21,2797.6001,2666.2,2762.7,2544698
equity,INE061F01013,2026-09-21,906.5,887.2,893.5,916405
equity,INE093I01010,2026-09-21,1827.7,1754.3,1821,960192
equity,INE016A01026,2026-09-21,392.8,386.8,386.8,2097526
equity,INE399L01023,2026-09-21,659.05,629.15,638.4,3827345
equity,INE457A01014,2026-09-21,83.7,81.65,82.2,7904383
equity,INE084A01016,2026-09-21,139.61,138.2,138.63,2616892
equity,INE813H01021,2026-09-21,1269.8,1250,1262,121302
equity,INE376G01013,2026-09-21,396.15,387.6,395,3037626
equity,INE565A01014,2026-09-21,32.29,32,32.06,1390442
equity,INE976G01028,2026-09-21,409.9,401.1,402.4,2214016
equity,INE481Y01014,2026-09-21,349.1,345.1,346.2,205977
equity,INE0LEZ01016,2026-09-21,1628.2,1576,1593,2234418
equity,INE018E01016,2026-09-21,643.65,636.2,637,950045
equity,INE702C01027,2026-09-21,2229,2178.7,2181.1001,594021
equity,INE338I01027,2026-09-21,1009.8,993.2,995,277400
equity,INE040H01021,2026-09-21,43.63,43.11,43.34,26003443
equity,INE540L01014,2026-09-21,5411,5316.5,5364,94968
equity,INE303R01014,2026-09-21,588.95,579.1,581.5,4439649
equity,INE513A01022,2026-09-21,4203,4081.1001,4118.2002,46136
equity,INE220G01021,2026-09-21,754.35,739.5,751.45,1036372
equity,INE944F01028,2026-09-21,4539.8999,4376.1001,4480,421324
equity,INE484J01027,2026-09-21,1720.9,1696,1696.9,398829
equity,INE169A01031,2026-09-21,1990,1936.1,1940.8,87865
equity,INE756I01012,2026-09-21,699,677.75,680.95,980082
equity,INE463A01038,2026-09-21,463,448.1,450.6,860289
equity,INE358A01014,2026-09-21,27300,26815,26960,7355
equity,INE883A01011,2026-09-21,125780,124700,124855,2449
equity,INE473A01011,2026-09-21,6296,6206.5,6276.5,13582
equity,INE180A01020,2026-09-21,1591.8,1545.7,1569,534288
equity,INE202B01038,2026-09-21,2304.8,2216,2220.3999,206541
equity,INE0CZ201020,2026-09-21,947,914.5,917.45,363184
equity,INE974X01010,2026-09-21,2614.2,2569.1001,2588,95386
equity,INE774D01024,2026-09-21,355.65,348.2,354.7,1057055
equity,INE188A01015,2026-09-21,822.35,764.5,801.75,1321888
equity,INE660A01013,2026-09-21,4751.2998,4636.3999,4679.5,18298
equity,INE531E01026,2026-09-21,507,497.2,503.95,4883834
equity,INE159A01016,2026-09-21,2875.1001,2835.7,2862.8999,21828
equity,INE151A01013,2026-09-21,1789.6,1725,1732.7,110793
equity,INE09N301011,2026-09-21,4610,4512.2002,4560,147437
equity,INE571A01038,2026-09-21,2033.9,2000.8,2008.2,173299
equity,INE259A01022,2026-09-21,1903,1879.4,1892,720315
equity,INE01EA01019,2026-09-21,102.48,100.55,101.65,6538236
equity,INE073K01018,2026-09-21,817.2,793.2,795.25,2121116
equity,INE628A01036,2026-09-21,569.2,559.9,559.9,2691176
equity,INE068V01023,2026-09-21,3008,2916.2,2940.2,279128
equity,INE084101034,2026-09-21,1161.45,1065.25,1161.45,4392066
equity,INE878B01027,2026-09-21,4630,4586.5,4596,221739
equity,INE466L01038,2026-09-21,1085.9,1062.8,1072.7,573949
equity,INE356A01018,2026-09-21,2313.7,2257.1001,2296.2,206512
equity,INE171Z01026,2026-09-21,1182.9,1164.3,1175,841005
equity,INE0BS701011,2026-09-21,919.9,887.2,919.9,1174173
equity,INE208C01025,2026-09-21,1500.2,1416.4,1486,1793245
equity,INE415G01027,2026-09-21,214.28,209.35,209.71,6562323
equity,INE787D01026,2026-09-21,2259,2200.5,2216.8,180232
equity,INE206F01022,2026-09-21,565,551.15,559.4,155515
equity,INE195A01028,2026-09-21,3563.3,3488.8,3500,134302
equity,INE048G01026,2026-09-21,8594,8405,8486.5,99240
equity,INE819V01029,2026-09-21,3505,3338.8,3482.3,287297
equity,INE152A01029,2026-09-21,3597.8,3492.3,3578.2,142451
equity,INE031B01049,2026-09-21,3590,3521.2,3542.1001,135281
equity,INE347G01014,2026-09-21,289.65,286.6,287.5,1124206
equity,INE511C01022,2026-09-21,480.75,467.1,471,1639275
equity,INE930H01031,2026-09-21,1146.4,1107.5,1119.3,344897
equity,INE761H01022,2026-09-21,36300,35495,35950,15472
equity,INE006I01046,2026-09-21,1426.1,1400.9,1400.9,184200
equity,INE474Q01031,2026-09-21,1527,1467.6,1508.1,321886
equity,INE212H01026,2026-09-21,4023.8,3908.1001,3941,75488
equity,INE704P01025,2026-09-21,1392.5,1363.1,1385,784923
equity,INE823G01014,2026-09-21,5108,5001.5,5087,22433
equity,INE233A01035,2026-09-21,1115.9,1098.9,1101.7,32225
equity,INE913H01037,2026-09-21,2780,2702.7,2756.3999,90302
equity,INE226A01021,2026-09-21,1158.8,1125,1142.1,887002
equity,INE111A01025,2026-09-21,501.95,487.05,487.05,885349
equity,INE089C01029,2026-09-21,820,783.35,813.65,1264712
equity,INE335Y01020,2026-09-21,479.85,470,470.7,528264
equity,INE509F01029,2026-09-21,271.3,246.45,251.3,51831010
equity,INE410P01011,2026-09-21,1932.9,1896,1896.9,78926
equity,INE470Y01017,2026-09-21,188.79,184.47,186.56,2009703
equity,INE589A01014,2026-09-21,268.95,263.8,266.65,1193291
equity,INE603J01030,2026-09-21,2342.7,2315.7,2321.8,68758
equity,INE619A01035,2026-09-21,400.45,365.25,396.2,23162107
equity,INE010V01017,2026-09-21,3348.2,3294.2,3307,44214
equity,INE470A01017,2026-09-21,34890,33855,34725,4444
equity,INE463V01026,2026-09-21,2234.7,2190.1001,2211.2,160196
equity,INE0LP301011,2026-09-21,137.2,132.7,134.76,8286541
equity,INE168P01015,2026-09-21,2045,1997,2009.3,169313
equity,INE031A01017,2026-09-21,177,173,173.23,1093890
equity,INE302A01020,2026-09-21,437.3,430.7,434.5,1810338
equity,INE596F01018,2026-09-21,22810,22190,22300,15720
equity,INE548A01028,2026-09-21,216.99,209.1,214.31,3919366
equity,INE007A01025,2026-09-21,4650,4540,4605.6001,76809
equity,INE148O01028,2026-09-21,437.6,425.85,435,3248908
equity,INE049B01025,2026-09-21,2225,2090,2187.3,1771282
equity,INE019C01026,2026-09-21,692.8,672.1,676.45,2961942
equity,INE686F01025,2026-09-21,1260,1225,1227.8,102377
equity,INE036D01028,2026-09-21,336,322.65,326.15,1986921
equity,INE570L01029,2026-09-21,1631,1601,1608,368349
equity,INE379A01028,2026-09-21,160.25,155.24,155.86,2084859
equity,INE531F01023,2026-09-21,1739,1672,1687.1,171604
equity,INE042A01014,2026-09-21,2859.3,2797.2,2819.8,59112
equity,INE01NH01023,2026-09-21,1666.6,1560.1,1582.3,1741468
equity,INE00R701025,2026-09-21,1814.4,1757.1,1764.4,123783
equity,INE575P01011,2026-09-21,549.1,540.65,542.9,225057
equity,INE142M01025,2026-09-21,730.6,706.85,724.9,1034878
equity,INE093A01041,2026-09-21,524.5,512.1,515.25,151434
equity,INE967H01025,2026-09-21,818.95,785,788.85,451093
equity,INE672A01026,2026-09-21,700.95,678,680.5,591111
equity,INE146L01010,2026-09-21,2182.8999,2122.1001,2132.3999,328154
equity,INE260B01028,2026-09-21,2004,1972,1980,121765
equity,INE202E01016,2026-09-21,113.13,110.55,111,2970335
equity,INE797F01020,2026-09-21,503.6,485.7,487.05,2200207
equity,INE671A01010,2026-09-21,35430,34455,34685,2807
equity,INE0INX01018,2026-09-21,320.95,309.2,318.3,2864123
equity,INE600L01024,2026-09-21,1935,1896.9,1920.4,214308
equity,INE691A01018,2026-09-21,23.84,23.51,23.62,3228395
equity,INE115A01026,2026-09-21,574.15,543.65,568,3749732
equity,INE0NT901020,2026-09-21,4744,4610.5,4718,888237
equity,INE404A01024,2026-09-21,1068.9,1026.2,1034.3,174676
equity,INE103A01014,2026-09-21,170.37,165.5,167.03,4653785
equity,INE472A01039,2026-09-21,1580,1535.5,1565,624210
equity,INE572E01012,2026-09-21,1154.6,1120.2,1141.1,1155761
equity,INE115Q01022,2026-09-21,1797,1769.7,1782.8,158305
equity,INE00LO01017,2026-09-21,11442,10916,11006,16767
equity,INE810G01011,2026-09-21,1114.5,1071,1097.5,2877181
equity,INE622W01025,2026-09-21,464.45,437.5,458.1,6919009
equity,INE839M01018,2026-09-21,1245,1215.1,1235.2,267404
equity,INE506V01022,2026-09-21,1764.3,1718.5,1732.6,191378
