AssetClass,Key,Date,High,Low,Close,Volume
equity,INE131A01031,2026-08-14,585.9547,568.7497,571.0109,906062
equity,INE131A01031,2026-08-17,575.1402,560.393,564.3256,986723
equity,INE131A01031,2026-08-18,575.7792,558.525,561.0812,787437
equity,INE131A01031,2026-08-19,563.6865,546.4323,548.3494,910963
equity,INE131A01031,2026-08-20,557.4436,549.4309,552.4787,738582
equity,INE131A01031,2026-08-21,576.6641,552.577,560.393,2025953
equity,INE131A01031,2026-08-24,571.1093,558.82,561.2286,670794
equity,INE131A01031,2026-08-25,569.0447,553.6093,557.7877,554608
equity,INE131A01031,2026-08-26,573.0264,557.9351,569.1921,923022
equity,INE131A01031,2026-08-27,570.4211,556.4604,557.6893,569849
equity,INE131A01031,2026-08-28,564.6697,556.0671,558.0826,736396
equity,INE131A01031,2026-08-31,558.0826,547.5138,553.5601,549539
equity,INE131A01031,2026-09-01,564.2273,549.3818,552.7736,1018206
equity,INE131A01031,2026-09-02,553.3635,546.1865,548.2512,395940
equity,INE131A01031,2026-09-03,558.9674,550.4633,556.3129,594866
equity,INE131A01031,2026-09-04,561.1304,551.5447,553.4619,503162
equity,INE131A01031,2026-09-07,555.1332,547.4155,548.202,357732
equity,INE131A01031,2026-09-08,566.3901,543.4337,559.2623,1454970
equity,INE131A01031,2026-09-09,575.1402,560.3438,564.8663,1869082
equity,INE131A01031,2026-09-10,590.8705,567.275,570.6177,4880225
equity,INE131A01031,2026-09-11,568.1106,559.5081,565.6528,667017
equity,INE131A01031,2026-09-14,565.6528,565.6528,565.6528,
equity,INE131A01031,2026-09-15,570.2245,542.6964,544.1219,947898
equity,INE131A01031,2026-09-16,547.6121,526.032,534.1921,801915
equity,INE131A01031,2026-09-17,543.1879,534.1921,539.8944,687557
equity,INE131A01031,2026-09-18,550.3649,541.7132,547.0714,635840
equity,INE131A01031,2026-09-21,552.3803,543.8762,548.4969,632829
equity,INE131A01031,2026-09-22,556.4112,547.6121,554.15,726787
equity,INE131A01031,2026-09-23,561.85,554.7,556.7,587547
equity,INE713T01028,2023-09-20,56.0172,54.6704,54.9697,499856
equity,INE713T01028,2023-09-21,55.7678,53.8723,54.2215,597148
equity,INE713T01028,2023-09-22,56.5421,53.3482,53.7474,1056052
equity,INE713T01028,2023-09-25,59.0373,55.9931,57.6899,6063523
equity,INE713T01028,2023-09-26,59.4864,57.2407,57.9893,2311022
equity,INE713T01028,2023-09-27,59.0373,56.5421,57.9893,1389867
equity,INE713T01028,2023-09-28,58.8876,56.9912,57.2407,873232
equity,INE713T01028,2023-09-29,57.6899,55.8933,56.5421,693804
equity,INE713T01028,2023-10-03,61.3828,57.9893,59.0872,4683529
equity,INE713T01028,2023-10-04,64.976,60.0853,64.976,3988155
equity,INE713T01028,2023-10-05,71.4636,66.8723,69.118,14523850
equity,INE713T01028,2023-10-06,74.358,66.1238,66.5729,9636116
equity,INE713T01028,2023-10-09,70.216,64.3771,65.3253,8745187
equity,INE713T01028,2023-10-10,68.3695,63.6784,66.5729,4934545
equity,INE713T01028,2023-10-11,68.3695,64.976,65.6746,3400286
equity,INE713T01028,2023-10-12,66.5729,63.1794,63.7283,3367281
equity,INE713T01028,2023-10-13,66.5729,63.1794,65.2754,3006398
equity,INE713T01028,2023-10-16,67.8704,64.976,66.523,2697430
equity,INE713T01028,2023-10-17,67.8704,66.2236,66.523,1695380
equity,INE713T01028,2023-10-18,76.2544,66.4731,72.0624,18952592
equity,INE713T01028,2023-10-19,78.6499,73.4099,76.7036,12242447
equity,INE713T01028,2023-10-20,79.8476,73.2601,75.2064,5960455
equity,INE713T01028,2023-10-23,76.3542,66.1238,67.9203,6842601
equity,INE713T01028,2023-10-25,72.262,67.1718,68.9683,5212621
equity,INE713T01028,2023-10-26,74.358,65.1257,73.6594,8301645
equity,INE713T01028,2023-10-27,76.6038,74.358,74.7074,4098153
equity,INE713T01028,2023-10-30,78.8495,75.406,76.0548,3132401
equity,INE713T01028,2023-10-31,91.2258,76.4041,91.2258,26334805
equity,INE713T01028,2023-11-01,105.1493,89.7287,98.1127,42735786
equity,INE713T01028,2023-11-02,104.3009,95.318,96.366,8508381
equity,INE713T01028,2023-11-03,100.2586,93.3218,93.771,4418050
equity,INE713T01028,2023-11-06,103.1032,95.7173,103.0033,9845091
equity,INE713T01028,2023-11-07,113.2837,103.9016,113.2837,8984807
equity,INE713T01028,2023-11-08,123.5641,111.8365,117.2262,11460239
equity,INE713T01028,2023-11-09,120.0708,111.1378,112.9843,4624848
equity,INE713T01028,2023-11-10,120.1706,111.8365,116.6273,6058222
equity,INE713T01028,2023-11-13,122.7656,118.3241,121.0689,2760723
equity,INE713T01028,2023-11-15,133.1458,123.7637,133.1458,6135883
equity,INE713T01028,2023-11-16,146.4205,138.7351,146.4205,14738490
equity,INE713T01028,2023-11-17,153.7065,147.0692,153.7065,5146292
equity,INE713T01028,2023-11-20,161.3919,146.0212,146.0212,8793440
equity,INE713T01028,2023-11-21,139.7332,138.7351,138.7351,1074531
equity,INE713T01028,2023-11-22,131.7984,131.7984,131.7984,281729
equity,INE713T01028,2023-11-23,138.3858,125.211,138.3858,2561482
equity,INE713T01028,2023-11-24,139.5336,131.4989,131.4989,1970066
equity,INE713T01028,2023-11-28,129.7523,124.9614,124.9614,1722795
equity,INE713T01028,2023-11-29,122.566,118.7233,118.7233,1674693
equity,INE713T01028,2023-11-30,124.6121,112.7847,124.6121,2654984
equity,INE713T01028,2023-12-01,129.4529,122.6658,125.0612,1733087
equity,INE713T01028,2023-12-04,128.7542,119.7713,123.5641,1134624
equity,INE713T01028,2023-12-05,125.7599,118.7732,119.3222,1142205
equity,INE713T01028,2023-12-06,121.518,115.779,117.1264,955691
equity,INE713T01028,2023-12-07,122.9652,114.7809,122.5161,1230198
equity,INE713T01028,2023-12-08,125.7599,119.7713,121.8174,831905
equity,INE713T01028,2023-12-11,123.2647,119.0228,119.6715,624014
equity,INE713T01028,2023-12-12,120.5698,117.8251,118.8232,614295
equity,INE713T01028,2023-12-13,120.7694,116.8769,120.1207,653257
equity,INE713T01028,2023-12-14,122.3664,117.9748,118.9729,570045
equity,INE713T01028,2023-12-15,121.4681,118.7732,118.9729,462814
equity,INE713T01028,2023-12-18,120.7195,117.2761,118.0247,577771
equity,INE713T01028,2023-12-19,119.5717,117.7751,118.1245,345352
equity,INE713T01028,2023-12-20,119.6715,112.2357,112.2856,864773
equity,INE713T01028,2023-12-21,117.7751,106.6963,115.9287,641204
equity,INE713T01028,2023-12-22,118.7732,113.7828,114.4814,408245
equity,INE713T01028,2023-12-26,116.4277,112.7847,113.8327,359144
equity,INE713T01028,2023-12-27,116.6772,112.2856,112.635,383714
equity,INE713T01028,2023-12-28,114.2818,107.395,108.3432,928699
equity,INE713T01028,2023-12-29,113.7329,107.7942,113.7329,320607
equity,INE713T01028,2024-01-01,119.3721,116.0285,119.3721,407204
equity,INE713T01028,2024-01-02,125.3108,121.7675,125.3108,1594224
equity,INE713T01028,2024-01-03,131.5488,126.758,131.5488,1702970
equity,INE713T01028,2024-01-04,136.7389,126.1092,129.353,1379554
equity,INE713T01028,2024-01-05,130.7005,125.7599,126.5584,654791
equity,INE713T01028,2024-01-08,129.3531,122.7656,124.8616,504885
equity,INE713T01028,2024-01-09,126.6083,121.7675,122.1169,511150
equity,INE713T01028,2024-01-10,128.2052,117.7751,128.2052,1011928
equity,INE713T01028,2024-01-11,132.7466,127.9557,128.6045,824604
equity,INE713T01028,2024-01-12,130.7504,125.0113,126.2589,449228
equity,INE713T01028,2024-01-15,128.6544,122.6658,123.115,554370
equity,INE713T01028,2024-01-16,124.5622,119.7713,122.7157,401316
equity,INE713T01028,2024-01-17,125.7599,118.2742,121.518,501410
equity,INE713T01028,2024-01-18,123.7637,115.779,122.017,487598
equity,INE713T01028,2024-01-19,124.2628,119.8711,121.7176,433683
equity,INE713T01028,2024-01-23,122.7656,117.1763,118.0746,530863
equity,INE713T01028,2024-01-24,120.3203,117.7752,118.6734,275810
equity,INE713T01028,2024-01-25,119.7214,117.7752,118.6734,374111
equity,INE713T01028,2024-01-29,121.7675,116.7272,117.5755,513723
equity,INE713T01028,2024-01-30,119.6715,116.8769,118.0247,376896
equity,INE713T01028,2024-01-31,123.9134,117.3759,123.9134,694746
equity,INE713T01028,2024-02-01,129.2532,121.019,123.7138,938322
equity,INE713T01028,2024-02-02,127.5565,122.2666,123.4643,543622
equity,INE713T01028,2024-02-05,129.6026,128.7542,129.6026,970083
equity,INE713T01028,2024-02-06,136.0403,129.7523,132.2475,1389529
equity,INE713T01028,2024-02-07,135.7408,125.8098,128.0555,844920
equity,INE713T01028,2024-02-08,129.0037,121.7675,123.7637,625448
equity,INE713T01028,2024-02-09,124.662,118.7732,120.8193,522504
equity,INE713T01028,2024-02-12,124.5622,114.7809,114.7809,959484
equity,INE713T01028,2024-02-13,119.7713,109.0418,118.1245,669977
equity,INE713T01028,2024-02-14,119.0727,112.2856,117.9748,346259
equity,INE713T01028,2024-02-15,123.2647,117.2761,122.067,432123
equity,INE713T01028,2024-02-16,123.7138,118.7732,120.0209,4106595
equity,INE713T01028,2024-02-19,126.0094,121.4681,124.0132,706920
equity,INE713T01028,2024-02-20,126.0094,120.7694,121.9671,387391
equity,INE713T01028,2024-02-21,128.0555,122.0171,123.3146,810917
equity,INE713T01028,2024-02-22,129.4529,124.7618,129.4529,2522536
equity,INE713T01028,2024-02-23,134.2437,130.7504,133.6449,2440378
equity,INE713T01028,2024-02-26,140.2822,133.7447,140.2822,3130086
equity,INE713T01028,2024-02-27,147.2688,136.1401,140.7812,3517410
equity,INE713T01028,2024-02-28,139.6334,133.7447,133.7447,992746
equity,INE713T01028,2024-02-29,127.0574,127.0574,127.0574,406749
equity,INE713T01028,2024-03-01,133.3953,123.8635,133.3953,688678
equity,INE713T01028,2024-03-04,126.758,120.4201,121.518,2020577
equity,INE713T01028,2024-03-05,124.7618,118.2243,122.3165,801181
equity,INE713T01028,2024-03-06,123.2148,116.7771,119.1226,733809
equity,INE713T01028,2024-03-07,122.2666,119.3222,120.2205,325442
equity,INE713T01028,2024-03-11,114.2319,114.2319,114.2319,611909
equity,INE713T01028,2024-03-12,108.5428,108.5428,108.5428,417106
equity,INE713T01028,2024-03-13,103.1531,103.1531,103.1531,343428
equity,INE713T01028,2024-03-14,108.2933,98.0129,107.2453,2139625
equity,INE713T01028,2024-03-15,104.7999,101.9054,101.9054,599818
equity,INE713T01028,2024-03-18,102.7538,96.8152,96.9649,1903429
equity,INE713T01028,2024-03-19,100.8076,93.8209,97.4639,722226
equity,INE713T01028,2024-03-20,99.7096,93.8209,96.3161,538628
equity,INE713T01028,2024-03-21,99.3104,96.8152,97.8133,552349
equity,INE713T01028,2024-03-22,102.7039,97.3142,102.654,886637
equity,INE713T01028,2024-03-26,105.299,98.3123,98.5119,1282697
equity,INE713T01028,2024-03-27,100.3085,95.6674,96.2163,1187405
equity,INE713T01028,2024-03-28,99.3104,94.819,95.1184,986225
equity,INE713T01028,2024-04-01,99.8594,96.4658,99.8594,384965
equity,INE713T01028,2024-04-02,104.8498,102.4045,104.8498,449493
equity,INE713T01028,2024-04-03,110.0898,106.7961,109.99,2911980
equity,INE713T01028,2024-04-04,114.7809,109.7904,112.8845,1638500
equity,INE713T01028,2024-04-05,115.3797,109.0917,114.2319,1318763
equity,INE713T01028,2024-04-08,117.2262,113.0841,113.5332,593760
equity,INE713T01028,2024-04-09,114.7809,108.7923,110.2894,734154
equity,INE713T01028,2024-04-10,111.5371,107.7942,108.6426,534569
equity,INE713T01028,2024-04-12,113.7329,107.7942,111.4872,852706
equity,INE713T01028,2024-04-15,108.7923,105.9477,106.7961,997387
equity,INE713T01028,2024-04-16,109.6906,105.0993,107.4449,464328
equity,INE713T01028,2024-04-18,109.7904,105.7481,106.0475,637836
equity,INE713T01028,2024-04-19,105.7481,102.3546,104.6003,602090
equity,INE713T01028,2024-04-22,109.7904,104.8997,109.491,1742536
equity,INE713T01028,2024-04-23,110.5889,106.6963,107.9938,814725
equity,INE713T01028,2024-04-24,112.7847,108.7923,108.942,643980
equity,INE713T01028,2024-04-25,110.8384,108.2933,109.4411,568039
equity,INE713T01028,2024-04-26,110.7885,108.942,109.491,472017
equity,INE713T01028,2024-04-29,111.587,108.3931,109.4411,489050
equity,INE713T01028,2024-04-30,110.7885,108.443,108.8422,363728
equity,INE713T01028,2024-05-02,108.6925,105.8479,107.0955,465538
equity,INE713T01028,2024-05-03,108.5927,105.6982,106.3969,393464
equity,INE713T01028,2024-05-06,108.7424,103.8018,105.5485,301050
equity,INE713T01028,2024-05-07,106.3969,100.3085,101.6559,421024
equity,INE713T01028,2024-05-08,105.6483,100.8075,103.4026,222827
equity,INE713T01028,2024-05-09,104.6502,100.558,100.9573,238672
equity,INE713T01028,2024-05-10,103.2529,99.8095,101.4064,231703
equity,INE713T01028,2024-05-13,103.8018,97.3142,99.4102,616444
equity,INE713T01028,2024-05-14,104.251,100.7077,103.8018,406272
equity,INE713T01028,2024-05-15,105.6982,100.8075,102.6041,383118
equity,INE713T01028,2024-05-16,104.0514,101.8056,102.7039,408130
equity,INE713T01028,2024-05-17,107.7942,102.9534,107.6944,1196725
equity,INE713T01028,2024-05-21,118.2742,109.2913,110.8883,2996668
equity,INE713T01028,2024-05-22,114.6811,109.7904,111.2376,1354270
equity,INE713T01028,2024-05-23,113.2837,109.2414,110.1397,795069
equity,INE713T01028,2024-05-24,112.1858,109.9401,110.6887,806615
equity,INE713T01028,2024-05-27,113.8327,110.6887,111.0879,960930
equity,INE713T01028,2024-05-28,112.2357,107.894,108.7424,492871
equity,INE713T01028,2024-05-29,108.5927,104.7999,106.5965,494467
equity,INE713T01028,2024-05-30,107.7942,105.9477,106.347,404209
equity,INE713T01028,2024-05-31,108.6925,104.7999,106.2471,583033
equity,INE713T01028,2024-06-03,111.3873,107.7942,108.6426,777500
equity,INE713T01028,2024-06-04,108.7923,103.203,103.203,594251
equity,INE713T01028,2024-06-05,103.5024,98.0628,101.8056,1591280
equity,INE713T01028,2024-06-06,106.8959,102.8037,105.6483,1010667
equity,INE713T01028,2024-06-07,109.4411,106.2971,106.7961,969912
equity,INE713T01028,2024-06-10,108.7923,104.3009,104.8199,693664
equity,INE713T01028,2024-06-11,106.9159,103.722,103.8916,1611897
equity,INE713T01028,2024-06-12,105.6982,101.9154,102.7538,1748408
equity,INE713T01028,2024-06-13,104.6502,102.644,102.7738,1874214
equity,INE713T01028,2024-06-14,106.9059,103.203,103.5124,4110130
equity,INE713T01028,2024-06-18,108.6825,105.0594,108.6825,4582229
equity,INE713T01028,2024-06-19,114.1121,108.7923,109.9401,4430466
equity,INE713T01028,2024-06-20,115.4296,110.0898,115.3897,5663634
equity,INE713T01028,2024-06-21,118.0147,110.2894,111.9662,2866810
equity,INE713T01028,2024-06-24,113.7329,108.8522,109.481,1671561
equity,INE713T01028,2024-06-25,111.587,107.5946,108.4829,912187
equity,INE713T01028,2024-06-26,109.1915,106.2971,106.5266,960409
equity,INE713T01028,2024-06-27,109.2614,104.7999,105.6184,1329029
equity,INE713T01028,2024-06-28,107.2852,105.4587,106.7462,686354
equity,INE713T01028,2024-07-01,110.2296,104.7001,104.8798,3111101
equity,INE713T01028,2024-07-02,109.4411,104.3109,104.8399,3266844
equity,INE713T01028,2024-07-03,106.2871,103.5024,104.78,2299485
equity,INE713T01028,2024-07-04,106.7961,103.203,104.2709,2651523
equity,INE713T01028,2024-07-05,108.9919,104.0014,106.0875,4451812
equity,INE713T01028,2024-07-08,108.9919,105.8479,106.8859,2038831
equity,INE713T01028,2024-07-09,108.2833,105.9976,106.9558,1419347
equity,INE713T01028,2024-07-10,107.7443,103.8018,105.299,1268585
equity,INE713T01028,2024-07-11,106.2771,104.5504,104.76,1025198
equity,INE713T01028,2024-07-12,106.6863,103.9016,104.3408,1332977
equity,INE713T01028,2024-07-15,109.5509,109.5509,109.5509,1066169
equity,INE713T01028,2024-07-16,115.0204,115.0204,115.0204,906914
equity,INE713T01028,2024-07-18,120.7694,111.6868,120.7694,14127739
equity,INE713T01028,2024-07-19,126.1092,114.731,116.5675,11182198
equity,INE713T01028,2024-07-22,118.5736,112.4852,113.9624,3045907
equity,INE713T01028,2024-07-23,116.0784,108.2633,111.5371,2678812
equity,INE713T01028,2024-07-24,117.1064,113.7728,117.1064,783370
equity,INE713T01028,2024-07-25,122.9553,118.1744,122.9553,4940844
equity,INE713T01028,2024-07-26,128.1354,118.6934,120.5099,5193952
equity,INE713T01028,2024-07-29,125.1511,121.019,121.7675,3665351
equity,INE713T01028,2024-07-30,124.2129,119.4719,119.9011,2683284
equity,INE713T01028,2024-07-31,120.9591,118.6435,119.0228,1243999
equity,INE713T01028,2024-08-01,119.7115,114.9805,115.4795,1626545
equity,INE713T01028,2024-08-02,121.2485,112.2158,116.8769,2658577
equity,INE713T01028,2024-08-05,114.5413,111.028,111.028,2565602
equity,INE713T01028,2024-08-06,114.6811,107.7942,108.5627,2237064
equity,INE713T01028,2024-08-07,114.2718,109.2913,111.1079,4634569
equity,INE713T01028,2024-08-08,114.7809,109.5908,110.5589,5702912
equity,INE713T01028,2024-08-09,120.1706,111.4872,112.3555,9977864
equity,INE713T01028,2024-08-12,114.2818,108.8422,110.1597,7571058
equity,INE713T01028,2024-08-13,111.9862,108.2933,108.7224,2543604
equity,INE713T01028,2024-08-14,109.6906,105.4287,106.4867,1674028
equity,INE713T01028,2024-08-16,111.2875,107.4948,108.8622,3493608
equity,INE713T01028,2024-08-19,111.2975,107.1953,107.7742,2930551
equity,INE713T01028,2024-08-20,109.1816,106.6963,106.846,2860729
equity,INE713T01028,2024-08-21,107.2952,105.2091,105.6483,3165969
equity,INE713T01028,2024-08-22,108.7923,105.5984,105.798,3304011
equity,INE713T01028,2024-08-23,107.4848,104.6003,105.0594,2357992
equity,INE713T01028,2024-08-26,107.7443,104.3109,104.7999,3580145
equity,INE713T01028,2024-08-27,105.828,104.4007,104.7999,1773551
equity,INE713T01028,2024-08-28,108.1934,105.4088,105.7182,4261804
equity,INE713T01028,2024-08-29,107.5447,104.9496,105.279,3776193
equity,INE713T01028,2024-08-30,106.7462,104.1013,104.3009,2849973
equity,INE713T01028,2024-09-02,107.7942,103.5523,103.8018,4719314
equity,INE713T01028,2024-09-03,105.5485,102.5642,103.193,3738119
equity,INE713T01028,2024-09-04,103.8917,101.6459,101.7957,2571847
equity,INE713T01028,2024-09-05,104.4007,102.3047,103.6821,1828519
equity,INE713T01028,2024-09-06,104.1911,101.8755,102.6939,2106081
equity,INE713T01028,2024-09-09,102.684,100.019,101.4962,1432664
equity,INE713T01028,2024-09-10,103.8018,102.0651,103.183,918497
equity,INE713T01028,2024-09-11,103.6022,101.4164,101.7957,859329
equity,INE713T01028,2024-09-12,102.9035,101.2068,102.0452,1008012
equity,INE713T01028,2024-09-13,107.5946,101.616,106.9259,3939397
equity,INE713T01028,2024-09-16,112.7847,107.1654,111.3175,8775595
equity,INE713T01028,2024-09-17,112.1259,105.798,106.5765,3206036
equity,INE713T01028,2024-09-18,112.2856,105.4287,109.7405,5444877
equity,INE713T01028,2024-09-19,110.2795,104.2011,105.818,2514242
equity,INE713T01028,2024-09-20,107.5954,105.3986,107.0562,1498317
equity,INE713T01028,2024-09-23,109.3829,106.0576,107.7951,2297921
equity,INE713T01028,2024-09-24,109.253,105.8479,106.2174,1115545
equity,INE713T01028,2024-09-25,107.7452,104.6497,104.8793,1293281
equity,INE713T01028,2024-09-26,105.3287,103.0819,103.731,1029198
equity,INE713T01028,2024-09-27,105.2488,103.8508,104.3201,792025
equity,INE713T01028,2024-09-30,104.4,102.6525,102.9022,861078
equity,INE713T01028,2024-10-01,104.0905,102.4628,102.9521,743109
equity,INE713T01028,2024-10-03,102.343,100.8551,102.0734,1117912
equity,INE713T01028,2024-10-04,103.3016,100.1561,101.4742,1318076
equity,INE713T01028,2024-10-07,102.1632,96.761,97.2503,1468890
equity,INE713T01028,2024-10-08,102.1033,95.8123,101.4443,1127608
equity,INE713T01028,2024-10-09,103.2517,100.216,100.965,809373
equity,INE713T01028,2024-10-10,104.1604,101.2745,102.4428,1559102
equity,INE713T01028,2024-10-11,103.3415,100.206,100.7752,959625
equity,INE713T01028,2024-10-14,101.4542,99.4272,99.7866,878263
equity,INE713T01028,2024-10-15,101.2545,99.4571,99.7367,703721
equity,INE713T01028,2024-10-16,100.7553,98.858,99.8665,728089
equity,INE713T01028,2024-10-17,100.5555,98.5584,98.9179,681252
equity,INE713T01028,2024-10-18,99.5071,96.6711,98.7382,644833
equity,INE713T01028,2024-10-21,99.3473,95.363,96.1419,1049688
equity,INE713T01028,2024-10-22,95.8523,90.1705,91.0891,1332234
equity,INE713T01028,2024-10-23,94.8637,87.8638,93.4358,1504527
equity,INE713T01028,2024-10-24,101.4543,92.3673,98.3287,2853844
equity,INE713T01028,2024-10-25,106.8365,96.1519,101.9835,14255848
equity,INE713T01028,2024-10-28,105.5384,99.1775,100.1761,3424480
equity,INE713T01028,2024-10-29,100.8052,98.5484,100.3458,1468083
equity,INE713T01028,2024-10-30,103.8508,99.8565,102.2331,2488434
equity,INE713T01028,2024-10-31,103.3316,100.915,101.2346,1328152
equity,INE713T01028,2024-11-01,102.8323,101.8537,102.4029,532775
equity,INE713T01028,2024-11-04,102.9521,99.2075,99.7067,1139743
equity,INE713T01028,2024-11-05,100.8551,98.9778,99.6968,1071368
equity,INE713T01028,2024-11-06,103.7609,100.0962,103.4114,2221210
equity,INE713T01028,2024-11-07,104.9492,99.6868,100.216,2287330
equity,INE713T01028,2024-11-08,101.1447,99.2574,99.517,891226
equity,INE713T01028,2024-11-11,99.6468,97.6098,98.129,933154
equity,INE713T01028,2024-11-12,99.3073,96.8608,97.0306,671360
equity,INE713T01028,2024-11-13,97.0106,93.4657,93.945,1108298
equity,INE713T01028,2024-11-14,97.46,93.4657,94.2746,849757
equity,INE713T01028,2024-11-18,97.8594,92.8865,93.1562,1246122
equity,INE713T01028,2024-11-19,95.4129,92.3673,92.7667,1155228
equity,INE713T01028,2024-11-21,93.3659,90.1205,92.0577,1017966
equity,INE713T01028,2024-11-22,92.7667,90.6198,91.3587,1479256
equity,INE713T01028,2024-11-25,97.7596,92.9764,95.8922,2799503
equity,INE713T01028,2024-11-26,96.8109,93.4657,94.1547,985749
equity,INE713T01028,2024-11-27,97.2403,93.4657,94.8737,1784423
equity,INE713T01028,2024-11-28,97.0606,94.8537,96.1718,1530204
equity,INE713T01028,2024-11-29,101.1547,95.4629,99.9664,3350877
equity,INE713T01028,2024-12-02,103.4514,98.1889,100.915,2340776
equity,INE713T01028,2024-12-03,103.0519,100.895,101.5641,1922623
equity,INE713T01028,2024-12-04,104.4,100.8651,101.4742,1958273
equity,INE713T01028,2024-12-05,101.9435,100.256,100.5456,896233
equity,INE713T01028,2024-12-06,102.0534,99.527,100.5655,1674370
equity,INE713T01028,2024-12-09,101.7538,99.4871,100.4956,1411309
equity,INE713T01028,2024-12-10,101.0448,97.3102,98.3088,1782388
equity,INE713T01028,2024-12-11,100.3259,98.4086,98.9878,992829
equity,INE713T01028,2024-12-12,99.6868,97.6098,97.8594,741697
equity,INE713T01028,2024-12-13,97.6098,96.0221,96.5713,914675
equity,INE713T01028,2024-12-16,99.0577,96.781,97.47,885634
equity,INE713T01028,2024-12-17,97.8095,96.3116,96.4714,582088
equity,INE713T01028,2024-12-18,97.8295,95.2731,95.7824,819441
equity,INE713T01028,2024-12-19,97.6597,93.9151,96.6012,1101162
equity,INE713T01028,2024-12-20,97.8594,93.4258,94.0149,1147541
equity,INE713T01028,2024-12-23,95.0634,92.4172,93.1861,885679
equity,INE713T01028,2024-12-24,96.1119,93.256,94.9236,1011351
equity,INE713T01028,2024-12-26,96.4115,93.8152,94.2146,760355
equity,INE713T01028,2024-12-27,98.858,94.5741,98.2688,2012681
equity,INE713T01028,2024-12-30,110.4413,98.868,107.5455,23114404
equity,INE713T01028,2024-12-31,117.3314,106.6767,115.3143,20564917
equity,INE713T01028,2025-01-01,123.8021,116.5426,120.5069,20407186
equity,INE713T01028,2025-01-02,124.7907,117.9905,123.7822,15355943
equity,INE713T01028,2025-01-03,139.4996,122.1745,138.0517,37748697
equity,INE713T01028,2025-01-06,140.7977,126.9276,128.4055,15866500
equity,INE713T01028,2025-01-07,138.2414,127.3171,135.4554,14432343
equity,INE713T01028,2025-01-08,139.7392,130.0132,133.3584,8026047
equity,INE713T01028,2025-01-09,134.1972,127.8363,129.2543,4875192
equity,INE713T01028,2025-01-10,128.5254,118.1303,119.1788,7965769
equity,INE713T01028,2025-01-13,129.3042,117.1317,121.0061,11596696
equity,INE713T01028,2025-01-14,129.7136,121.835,128.775,8702294
equity,INE713T01028,2025-01-15,131.2115,124.3214,126.3884,6147589
equity,INE713T01028,2025-01-16,133.3085,126.8178,127.7265,5483081
equity,INE713T01028,2025-01-17,134.7065,126.5282,131.1915,8155643
equity,INE713T01028,2025-01-20,155.217,127.9761,151.063,35413009
equity,INE713T01028,2025-01-21,156.7748,141.9061,144.063,21772584
equity,INE713T01028,2025-01-22,145.6408,133.3584,139.3997,10491087
equity,INE713T01028,2025-01-23,145.491,136.9033,140.0788,8881717
equity,INE713T01028,2025-01-24,140.598,129.9633,130.5225,5967535
equity,INE713T01028,2025-01-27,128.805,120.8863,123.4826,6271961
equity,INE713T01028,2025-01-28,127.2572,112.1389,118.7594,9575209
equity,INE713T01028,2025-01-29,126.5182,120.417,124.3513,5360881
equity,INE713T01028,2025-01-30,137.5024,127.2172,130.4026,14610727
equity,INE713T01028,2025-01-31,139.2999,128.6352,137.4725,8396750
equity,INE713T01028,2025-02-01,143.0445,127.9262,129.8734,9589504
equity,INE713T01028,2025-02-03,129.484,121.0761,122.1545,5598745
equity,INE713T01028,2025-02-04,132.26,124.4213,128.2757,6495344
equity,INE713T01028,2025-02-05,137.802,126.9177,127.9762,7692001
equity,INE713T01028,2025-02-06,134.7065,128.116,129.5938,4869146
equity,INE713T01028,2025-02-07,134.6066,126.019,128.1958,9268652
equity,INE713T01028,2025-02-10,129.5139,123.3228,124.8207,4568335
equity,INE713T01028,2025-02-11,125.0204,118.0304,118.9092,5391510
equity,INE713T01028,2025-02-12,124.1217,114.5354,120.0775,9606261
equity,INE713T01028,2025-02-13,124.2215,119.5882,120.5169,6173529
equity,INE713T01028,2025-02-14,122.8934,112.3086,113.6168,7192753
equity,INE713T01028,2025-02-17,115.3343,109.3529,113.1375,6344961
equity,INE713T01028,2025-02-18,113.6967,103.6211,105.8979,5834768
equity,INE713T01028,2025-02-19,119.8278,104.8494,118.2901,11372274
equity,INE713T01028,2025-02-20,122.8735,115.6638,118.1103,6873141
equity,INE713T01028,2025-02-21,122.7037,114.3857,115.5839,7675958
equity,INE713T01028,2025-02-24,117.8307,111.3001,115.4042,7873721
equity,INE713T01028,2025-02-25,119.5283,115.0847,116.4128,4444307
equity,INE713T01028,2025-02-27,118.4099,113.9163,115.1046,5405344
equity,INE713T01028,2025-02-28,115.6439,111.4399,112.5183,5259431
equity,INE713T01028,2025-03-03,114.7352,105.9777,110.0619,6028084
equity,INE713T01028,2025-03-04,113.427,107.0163,111.5797,5176377
equity,INE713T01028,2025-03-05,114.3857,112.1189,112.9677,4695815
equity,INE713T01028,2025-03-06,115.1246,112.1589,113.6767,4245107
equity,INE713T01028,2025-03-07,122.0247,113.1175,121.1959,9441546
equity,INE713T01028,2025-03-10,123.233,114.855,116.7323,6699973
equity,INE713T01028,2025-03-11,115.9135,112.9477,115.2644,3479556
equity,INE713T01028,2025-03-12,116.6324,111.2701,112.2487,4504256
equity,INE713T01028,2025-03-13,116.3329,111.5398,112.5882,4532977
equity,INE713T01028,2025-03-17,117.7409,112.6781,113.6767,5081323
