2026-06-23	54.4	46.35	34.84	40.97	139	17	8.1765
2026-06-24	55.25	46.78	35.15	40.99	154	16	9.625
2026-06-25	54.53	47.18	35.44	41.01	124	24	5.1667
2026-06-26	54.5	47.59	35.71	41.02	124	24	5.1667
2026-06-29	53.33	48.08	35.99	41.03	153	33	4.6364
2026-06-30	54.52	48.52	36.25	41.04	171	28	6.1071
2026-07-01	55.53	49	36.5	41.05	149	29	5.1379
2026-07-02	57.94	49.5	36.77	41.07	179	13	13.7692
2026-07-03	58.43	49.99	37.06	41.08	184	14	13.1429
2026-07-06	58.69	50.41	37.31	41.09	171	18	9.5
2026-07-07	57.05	50.75	37.54	41.08	129	20	6.45
2026-07-08	52.88	50.92	37.72	41.05	72	40	1.8
2026-07-09	55.11	51.17	37.92	41.02	145	29	5
2026-07-10	57.77	51.57	38.17	41.01	177	15	11.8
2026-07-13	59.45	52.11	38.46	41.01	180	16	11.25
2026-07-14	58.07	52.54	38.72	41	114	26	4.3846
2026-07-15	58.9	53	38.99	41.01	128	28	4.5714
2026-07-16	58.14	53.37	39.27	41.02	147	28	5.25
2026-07-17	57.61	53.73	39.55	41.05	84	32	2.625
2026-07-20	58.11	54.23	39.83	41.08	132	33	4
2026-07-21	58.59	54.66	40.12	41.13	151	28	5.3929
2026-07-22	55.94	55.04	40.4	41.15	110	47	2.3404
2026-07-23	55.2	55.49	40.65	41.16	96	53	1.8113
2026-07-24	55.23	55.75	40.92	41.17	97	39	2.4872
2026-07-27	56.4	55.95	41.23	41.17	133	31	4.2903
2026-07-28	55.45	56.1	41.55	41.17	89	48	1.8542
2026-07-29	57.41	56.28	41.9	41.19	113	29	3.8966
2026-07-30	56.46	56.38	42.23	41.19	103	40	2.575
2026-07-31	57.78	56.51	42.59	41.21	122	25	4.88
2026-08-03	60.49	56.64	42.98	41.25	173	11	15.7273
2026-08-04	60.41	56.84	43.36	41.29	166	18	9.2222
2026-08-05	60.75	57.02	43.75	41.32	195	25	7.8
2026-08-06	61.44	57.25	44.17	41.37	172	20	8.6
2026-08-07	61.51	57.49	44.6	41.4	167	29	5.7586
2026-08-10	61.41	57.76	45.01	41.44	189	39	4.8462
2026-08-11	60.54	57.96	45.41	41.46	158	42	3.7619
2026-08-12	59.8	58.1	45.81	41.48	165	45	3.6667
2026-08-13	60	58.17	46.21	41.5	158	44	3.5909
2026-08-14	59.13	58.19	46.63	41.52	147	50	2.94
2026-08-17	59.85	58.23	47.06	41.53	161	53	3.0377
2026-08-18	59.13	58.3	47.45	41.53	178	55	3.2364
2026-08-19	58.58	58.49	47.86	41.54	149	60	2.4833
2026-08-20	60	58.65	48.29	41.55	176	43	4.093
2026-08-21	60.58	58.75	48.72	41.57	163	38	4.2895
2026-08-24	60.62	58.78	49.14	41.6	155	45	3.4444
2026-08-25	61.05	58.88	49.55	41.64	123	42	2.9286
2026-08-26	61.2	58.96	49.96	41.69	153	44	3.4773
2026-08-27	60.78	59.05	50.32	41.74	141	56	2.5179
2026-08-28	61.36	59.17	50.67	41.79	167	55	3.0364
2026-08-31	60.01	59.24	50.99	41.83	180	79	2.2785
2026-09-01	59.1	59.25	51.29	41.87	134	68	1.9706
2026-09-02	58.05	59.32	51.55	41.9	115	80	1.4375
2026-09-03	59.59	59.47	51.81	41.93	164	56	2.9286
2026-09-04	60.61	59.65	52.05	41.98	164	48	3.4167
